"id_noticia"|"id_tipo"|"id_pais"|"id_fuente"|"id_autor"|"real_fake_integer"|"tiempo"|"compartir_tiempo"|"compartir"|"visitas"|"duracion"|"favorito"
"3169"|"19"|"25"|"4"|"11"|"0"|"2022-09-03 00:00:00"|"2022-09-21 20:00:00"|"40294"|"913873"|"458"|"2904"
"317"|"0"|"15"|"10"|"6"|"1"|"2022-09-08 19:00:00"|"2022-10-08 16:00:00"|"66224"|"308833"|"303"|"9788"
"3172"|"10"|"7"|"17"|"24"|"1"|"2022-09-07 04:00:00"|"2022-10-08 15:00:00"|"18190"|"805421"|"161"|"7817"
"3173"|"1"|"29"|"28"|"26"|"1"|"2022-09-13 09:00:00"|"2022-09-16 14:00:00"|"71698"|"92760"|"48"|"9340"
"3175"|"18"|"4"|"12"|"4"|"1"|"2022-09-10 20:00:00"|"2022-10-04 18:00:00"|"79159"|"626774"|"162"|"5467"
"3176"|"8"|"10"|"22"|"10"|"1"|"2022-09-20 15:00:00"|"2022-09-26 05:00:00"|"97979"|"936965"|"245"|"8262"
"3177"|"10"|"10"|"20"|"4"|"1"|"2022-09-05 00:00:00"|"2022-09-07 21:00:00"|"70847"|"113929"|"333"|"2669"
"3179"|"4"|"10"|"9"|"2"|"1"|"2022-09-21 05:00:00"|"2022-09-27 20:00:00"|"7441"|"255125"|"435"|"5110"
"3180"|"2"|"30"|"12"|"9"|"0"|"2022-09-12 01:00:00"|"2022-10-10 09:00:00"|"37997"|"861837"|"266"|"6251"
"3183"|"14"|"26"|"27"|"7"|"1"|"2022-10-04 20:00:00"|"2022-10-09 07:00:00"|"80097"|"405625"|"452"|"3603"
"3184"|"17"|"22"|"6"|"9"|"0"|"2022-09-07 08:00:00"|"2022-09-12 15:00:00"|"77940"|"986936"|"396"|"3065"
"3185"|"12"|"29"|"10"|"16"|"1"|"2022-09-13 11:00:00"|"2022-09-23 22:00:00"|"8786"|"13581"|"88"|"6202"
"3187"|"10"|"33"|"21"|"21"|"0"|"2022-09-09 09:00:00"|"2022-09-17 05:00:00"|"76306"|"294491"|"168"|"5575"
"3188"|"12"|"10"|"32"|"1"|"1"|"2022-09-07 14:00:00"|"2022-10-03 11:00:00"|"69697"|"392564"|"242"|"6801"
"3189"|"10"|"23"|"32"|"11"|"0"|"2022-09-09 09:00:00"|"2022-10-01 22:00:00"|"39794"|"326749"|"338"|"6602"
"319"|"2"|"2"|"8"|"1"|"1"|"2022-09-29 22:00:00"|"2022-10-07 23:00:00"|"53480"|"96237"|"745"|"5060"
"3190"|"13"|"21"|"27"|"7"|"0"|"2022-09-08 20:00:00"|"2022-09-26 15:00:00"|"98888"|"270924"|"166"|"3453"
"3191"|"2"|"11"|"28"|"9"|"1"|"2022-09-23 20:00:00"|"2022-10-05 22:00:00"|"53123"|"553135"|"306"|"4900"
"3193"|"10"|"19"|"21"|"30"|"0"|"2022-09-08 17:00:00"|"2022-10-07 13:00:00"|"49994"|"883569"|"14"|"4023"
"3194"|"10"|"8"|"18"|"18"|"0"|"2022-09-01 18:00:00"|"2022-10-04 15:00:00"|"5913"|"84016"|"83"|"4991"
"3197"|"2"|"1"|"1"|"0"|"1"|"2022-09-09 15:00:00"|"2022-09-21 07:00:00"|"46748"|"574548"|"293"|"2895"
"3199"|"19"|"6"|"32"|"17"|"0"|"2022-09-14 04:00:00"|"2022-10-03 17:00:00"|"4456"|"363197"|"28"|"525"
"320"|"9"|"23"|"5"|"28"|"0"|"2022-09-13 00:00:00"|"2022-09-17 05:00:00"|"74578"|"581589"|"339"|"1405"
"3200"|"17"|"9"|"11"|"34"|"1"|"2022-09-25 13:00:00"|"2022-09-25 20:00:00"|"39183"|"850804"|"254"|"7967"
"3202"|"9"|"19"|"12"|"1"|"1"|"2022-09-03 20:00:00"|"2022-09-30 13:00:00"|"68186"|"780067"|"320"|"776"
"3203"|"13"|"3"|"17"|"25"|"0"|"2022-09-16 16:00:00"|"2022-09-19 06:00:00"|"28403"|"659924"|"319"|"2610"
"3207"|"4"|"17"|"0"|"20"|"0"|"2022-09-22 10:00:00"|"2022-09-26 09:00:00"|"98863"|"743532"|"96"|"9767"
"3208"|"13"|"32"|"21"|"15"|"0"|"2022-09-17 14:00:00"|"2022-09-27 10:00:00"|"65990"|"806289"|"396"|"5483"
"3209"|"8"|"29"|"21"|"28"|"0"|"2022-09-29 06:00:00"|"2022-10-10 04:00:00"|"93304"|"388419"|"230"|"1540"
"321"|"18"|"11"|"10"|"9"|"0"|"2022-09-25 06:00:00"|"2022-10-07 01:00:00"|"42952"|"992921"|"404"|"3812"
"3210"|"9"|"4"|"24"|"10"|"0"|"2022-09-03 08:00:00"|"2022-09-06 15:00:00"|"3494"|"733195"|"9"|"7548"
"3211"|"10"|"19"|"29"|"9"|"0"|"2022-09-08 12:00:00"|"2022-09-21 21:00:00"|"50625"|"675275"|"156"|"17"
"3214"|"9"|"30"|"9"|"9"|"0"|"2022-09-03 20:00:00"|"2022-09-14 16:00:00"|"18974"|"752689"|"220"|"5445"
"3215"|"1"|"11"|"0"|"15"|"1"|"2022-09-23 12:00:00"|"2022-09-28 02:00:00"|"25348"|"930407"|"140"|"2218"
"3216"|"0"|"28"|"13"|"1"|"1"|"2022-09-05 08:00:00"|"2022-09-07 03:00:00"|"98331"|"834030"|"239"|"9492"
"3217"|"1"|"15"|"31"|"9"|"1"|"2022-09-02 23:00:00"|"2022-09-24 16:00:00"|"10372"|"226280"|"667"|"3688"
"3218"|"16"|"25"|"7"|"3"|"0"|"2022-09-12 18:00:00"|"2022-09-16 18:00:00"|"68593"|"907641"|"411"|"3963"
"3219"|"13"|"0"|"17"|"27"|"0"|"2022-09-19 02:00:00"|"2022-09-22 03:00:00"|"7715"|"607771"|"48"|"7126"
"322"|"16"|"10"|"25"|"28"|"1"|"2022-09-03 19:00:00"|"2022-09-06 14:00:00"|"91667"|"29093"|"319"|"153"
"3220"|"15"|"7"|"15"|"8"|"1"|"2022-09-03 18:00:00"|"2022-09-30 08:00:00"|"60991"|"751963"|"273"|"3604"
"3223"|"1"|"31"|"9"|"19"|"1"|"2022-09-17 22:00:00"|"2022-09-29 08:00:00"|"62218"|"75358"|"289"|"1215"
"3224"|"18"|"29"|"31"|"18"|"1"|"2022-09-10 07:00:00"|"2022-09-29 07:00:00"|"96533"|"564649"|"463"|"2396"
"3226"|"3"|"24"|"13"|"29"|"0"|"2022-09-08 08:00:00"|"2022-10-06 12:00:00"|"15802"|"597930"|"545"|"5638"
"3227"|"3"|"29"|"15"|"8"|"0"|"2022-09-07 10:00:00"|"2022-09-29 13:00:00"|"54288"|"671561"|"255"|"651"
"323"|"12"|"30"|"0"|"4"|"1"|"2022-09-20 02:00:00"|"2022-09-29 23:00:00"|"16506"|"646897"|"188"|"5962"
"3232"|"11"|"18"|"19"|"16"|"0"|"2022-09-14 05:00:00"|"2022-09-28 09:00:00"|"46260"|"900628"|"150"|"2669"
"3233"|"9"|"20"|"2"|"23"|"1"|"2022-09-07 17:00:00"|"2022-09-23 16:00:00"|"90935"|"713433"|"34"|"4657"
"3235"|"10"|"5"|"31"|"12"|"0"|"2022-09-19 09:00:00"|"2022-10-10 00:00:00"|"54264"|"544090"|"116"|"3596"
"3238"|"16"|"30"|"32"|"16"|"0"|"2022-09-08 09:00:00"|"2022-09-12 05:00:00"|"4202"|"945533"|"236"|"31"
"324"|"2"|"18"|"24"|"11"|"1"|"2022-09-05 13:00:00"|"2022-09-28 20:00:00"|"85052"|"521759"|"598"|"3375"
"3240"|"5"|"15"|"13"|"31"|"1"|"2022-09-05 00:00:00"|"2022-10-07 03:00:00"|"26133"|"965278"|"264"|"9373"
"3241"|"20"|"3"|"13"|"34"|"0"|"2022-09-25 03:00:00"|"2022-10-07 11:00:00"|"27146"|"516462"|"343"|"5399"
"3243"|"8"|"19"|"22"|"21"|"0"|"2022-09-15 03:00:00"|"2022-09-15 22:00:00"|"73497"|"92474"|"349"|"2160"
"3244"|"15"|"24"|"3"|"5"|"1"|"2022-09-11 17:00:00"|"2022-09-18 08:00:00"|"76775"|"545401"|"309"|"5510"
"3245"|"0"|"18"|"21"|"24"|"0"|"2022-10-09 10:00:00"|"2022-10-10 22:00:00"|"763"|"723909"|"153"|"3384"
"3246"|"19"|"9"|"18"|"22"|"1"|"2022-09-27 15:00:00"|"2022-09-29 06:00:00"|"39033"|"790422"|"91"|"1883"
"3247"|"17"|"18"|"25"|"16"|"0"|"2022-09-20 10:00:00"|"2022-09-23 15:00:00"|"65246"|"57307"|"383"|"4200"
"325"|"16"|"27"|"5"|"1"|"1"|"2022-09-25 14:00:00"|"2022-10-09 19:00:00"|"73332"|"937192"|"13"|"7665"
"3250"|"5"|"30"|"13"|"26"|"1"|"2022-09-12 11:00:00"|"2022-09-21 10:00:00"|"93902"|"671406"|"5"|"2813"
"3253"|"15"|"5"|"11"|"3"|"1"|"2022-09-06 07:00:00"|"2022-10-11 00:00:00"|"37398"|"663476"|"270"|"5910"
"3254"|"2"|"28"|"11"|"7"|"1"|"2022-09-07 00:00:00"|"2022-09-21 09:00:00"|"53795"|"119079"|"360"|"5060"
"3255"|"16"|"20"|"3"|"31"|"1"|"2022-09-12 18:00:00"|"2022-09-23 21:00:00"|"83571"|"163986"|"435"|"695"
"3256"|"19"|"32"|"26"|"31"|"0"|"2022-09-14 11:00:00"|"2022-09-28 02:00:00"|"55138"|"902627"|"69"|"7723"
"3257"|"6"|"11"|"28"|"9"|"0"|"2022-09-03 04:00:00"|"2022-10-07 19:00:00"|"50695"|"406629"|"207"|"3090"
"3258"|"4"|"0"|"26"|"9"|"1"|"2022-09-20 22:00:00"|"2022-10-11 07:00:00"|"79477"|"192400"|"22"|"7384"
"3259"|"4"|"26"|"20"|"3"|"1"|"2022-09-08 11:00:00"|"2022-10-03 11:00:00"|"51956"|"570319"|"364"|"3870"
"3260"|"7"|"7"|"32"|"9"|"1"|"2022-09-23 00:00:00"|"2022-10-04 03:00:00"|"98346"|"789283"|"287"|"2994"
"3261"|"0"|"6"|"17"|"12"|"0"|"2022-09-04 22:00:00"|"2022-09-22 16:00:00"|"91386"|"615207"|"7"|"4875"
"3262"|"5"|"16"|"27"|"5"|"0"|"2022-09-20 07:00:00"|"2022-10-03 17:00:00"|"24042"|"147371"|"267"|"5252"
"3265"|"18"|"5"|"28"|"19"|"0"|"2022-09-16 03:00:00"|"2022-10-08 23:00:00"|"91488"|"441347"|"367"|"8785"
"3266"|"8"|"3"|"10"|"22"|"0"|"2022-09-14 00:00:00"|"2022-09-23 20:00:00"|"47412"|"232777"|"174"|"4456"
"3267"|"18"|"26"|"29"|"21"|"1"|"2022-09-25 02:00:00"|"2022-09-27 06:00:00"|"88544"|"116424"|"626"|"6727"
"3268"|"16"|"18"|"16"|"24"|"1"|"2022-09-18 11:00:00"|"2022-10-02 07:00:00"|"86479"|"372287"|"107"|"6758"
"3269"|"4"|"19"|"29"|"20"|"1"|"2022-09-13 02:00:00"|"2022-10-02 05:00:00"|"45286"|"837232"|"433"|"3286"
"3270"|"1"|"23"|"12"|"33"|"1"|"2022-09-15 03:00:00"|"2022-09-19 04:00:00"|"86991"|"509683"|"224"|"5759"
"3273"|"4"|"28"|"31"|"17"|"0"|"2022-10-03 10:00:00"|"2022-10-11 02:00:00"|"17634"|"78020"|"267"|"9509"
"3278"|"6"|"12"|"32"|"6"|"1"|"2022-09-16 14:00:00"|"2022-09-19 10:00:00"|"83264"|"757659"|"578"|"937"
"328"|"7"|"2"|"6"|"14"|"1"|"2022-09-19 07:00:00"|"2022-09-20 00:00:00"|"85025"|"90639"|"383"|"663"
"3281"|"13"|"5"|"25"|"24"|"0"|"2022-09-15 08:00:00"|"2022-09-21 03:00:00"|"3312"|"966822"|"70"|"9527"
"3282"|"12"|"25"|"2"|"17"|"0"|"2022-09-10 13:00:00"|"2022-09-13 18:00:00"|"98848"|"946905"|"323"|"9346"
"3283"|"2"|"2"|"8"|"14"|"0"|"2022-09-02 04:00:00"|"2022-09-27 13:00:00"|"80285"|"342119"|"365"|"5241"
"3284"|"1"|"12"|"0"|"2"|"0"|"2022-09-20 06:00:00"|"2022-09-25 16:00:00"|"46780"|"79528"|"75"|"8328"
"3285"|"0"|"13"|"6"|"25"|"1"|"2022-09-01 18:00:00"|"2022-09-02 00:00:00"|"56607"|"695535"|"195"|"3661"
"3286"|"14"|"21"|"25"|"13"|"1"|"2022-10-02 21:00:00"|"2022-10-09 12:00:00"|"15539"|"194475"|"97"|"4788"
"3288"|"10"|"33"|"17"|"25"|"0"|"2022-09-29 04:00:00"|"2022-10-07 12:00:00"|"78643"|"738988"|"288"|"5004"
"3289"|"12"|"19"|"3"|"29"|"1"|"2022-09-06 11:00:00"|"2022-09-08 21:00:00"|"28216"|"718049"|"101"|"456"
"3290"|"0"|"21"|"24"|"18"|"1"|"2022-09-12 14:00:00"|"2022-09-22 06:00:00"|"97699"|"542165"|"279"|"2952"
"3292"|"9"|"28"|"13"|"32"|"1"|"2022-09-09 09:00:00"|"2022-09-18 15:00:00"|"1869"|"963420"|"257"|"1889"
"3293"|"13"|"5"|"10"|"23"|"1"|"2022-09-02 16:00:00"|"2022-10-01 10:00:00"|"70865"|"922271"|"370"|"2051"
"3294"|"12"|"0"|"15"|"9"|"1"|"2022-09-10 20:00:00"|"2022-10-08 03:00:00"|"99203"|"841943"|"338"|"4486"
"3296"|"10"|"9"|"19"|"9"|"1"|"2022-09-19 00:00:00"|"2022-10-04 17:00:00"|"48462"|"439242"|"133"|"5082"
"3297"|"2"|"20"|"3"|"12"|"0"|"2022-09-04 06:00:00"|"2022-09-25 10:00:00"|"96116"|"185432"|"12"|"1115"
"3298"|"4"|"27"|"15"|"8"|"0"|"2022-09-12 09:00:00"|"2022-09-23 15:00:00"|"46863"|"872987"|"217"|"9576"
"3300"|"7"|"16"|"14"|"11"|"0"|"2022-09-19 11:00:00"|"2022-09-26 10:00:00"|"24630"|"148589"|"139"|"7041"
"3302"|"6"|"26"|"9"|"9"|"0"|"2022-09-05 13:00:00"|"2022-10-08 18:00:00"|"67811"|"794381"|"282"|"9247"
"3303"|"19"|"0"|"6"|"10"|"1"|"2022-09-13 20:00:00"|"2022-09-20 04:00:00"|"78041"|"734166"|"798"|"9595"
"3304"|"2"|"0"|"0"|"30"|"1"|"2022-10-04 12:00:00"|"2022-10-06 04:00:00"|"11122"|"945606"|"270"|"5246"
"3307"|"8"|"26"|"21"|"16"|"1"|"2022-09-10 03:00:00"|"2022-09-14 23:00:00"|"45412"|"740030"|"116"|"5803"
"3309"|"16"|"8"|"21"|"31"|"0"|"2022-09-27 15:00:00"|"2022-10-04 11:00:00"|"70999"|"777820"|"518"|"2621"
"3313"|"13"|"1"|"28"|"0"|"0"|"2022-09-27 18:00:00"|"2022-10-03 20:00:00"|"11868"|"53867"|"352"|"5808"
"3315"|"17"|"26"|"1"|"7"|"1"|"2022-09-24 17:00:00"|"2022-10-02 14:00:00"|"68792"|"22172"|"560"|"2895"
"3316"|"13"|"30"|"9"|"5"|"1"|"2022-09-15 11:00:00"|"2022-09-29 22:00:00"|"61237"|"157274"|"512"|"9618"
"3317"|"11"|"3"|"13"|"12"|"1"|"2022-09-22 13:00:00"|"2022-09-28 04:00:00"|"4119"|"185346"|"537"|"1624"
"3319"|"17"|"17"|"10"|"0"|"0"|"2022-09-07 16:00:00"|"2022-10-05 04:00:00"|"40314"|"697304"|"64"|"8622"
"3320"|"4"|"21"|"19"|"18"|"0"|"2022-09-26 22:00:00"|"2022-10-03 22:00:00"|"56511"|"299621"|"134"|"2797"
"3321"|"2"|"12"|"8"|"17"|"0"|"2022-09-10 21:00:00"|"2022-09-14 11:00:00"|"47092"|"863996"|"25"|"4690"
"3322"|"10"|"30"|"17"|"29"|"1"|"2022-09-21 14:00:00"|"2022-10-03 07:00:00"|"3181"|"409712"|"102"|"8430"
"3323"|"19"|"24"|"15"|"9"|"0"|"2022-09-06 12:00:00"|"2022-10-04 17:00:00"|"21066"|"549389"|"151"|"3407"
"3324"|"19"|"5"|"30"|"22"|"0"|"2022-09-11 16:00:00"|"2022-10-08 16:00:00"|"87190"|"848599"|"184"|"4666"
"3325"|"3"|"9"|"18"|"9"|"1"|"2022-09-09 18:00:00"|"2022-10-09 21:00:00"|"33492"|"34681"|"99"|"7126"
"3326"|"16"|"19"|"0"|"0"|"0"|"2022-09-06 23:00:00"|"2022-09-09 12:00:00"|"8572"|"980498"|"53"|"4726"
"3327"|"13"|"31"|"24"|"26"|"0"|"2022-09-16 05:00:00"|"2022-10-02 05:00:00"|"46851"|"178511"|"106"|"4438"
"333"|"1"|"1"|"24"|"34"|"0"|"2022-09-16 15:00:00"|"2022-10-03 07:00:00"|"86597"|"526679"|"361"|"7137"
"3330"|"14"|"5"|"7"|"14"|"1"|"2022-09-09 01:00:00"|"2022-09-18 00:00:00"|"77123"|"199249"|"120"|"7367"
"3332"|"1"|"6"|"3"|"13"|"0"|"2022-09-15 02:00:00"|"2022-10-10 15:00:00"|"46654"|"295698"|"246"|"2072"
"3333"|"14"|"5"|"24"|"0"|"0"|"2022-09-15 06:00:00"|"2022-09-17 07:00:00"|"48016"|"199123"|"320"|"2955"
"3334"|"4"|"24"|"32"|"9"|"1"|"2022-09-11 03:00:00"|"2022-10-04 14:00:00"|"50116"|"805313"|"116"|"9646"
"3335"|"10"|"14"|"15"|"11"|"0"|"2022-09-07 17:00:00"|"2022-09-21 14:00:00"|"95355"|"652459"|"487"|"9327"
"3337"|"10"|"21"|"9"|"31"|"0"|"2022-09-14 03:00:00"|"2022-10-03 14:00:00"|"58900"|"852060"|"290"|"6776"
"3339"|"9"|"0"|"8"|"12"|"0"|"2022-10-10 05:00:00"|"2022-10-10 19:00:00"|"79099"|"225509"|"294"|"1954"
"334"|"7"|"3"|"10"|"18"|"1"|"2022-09-25 12:00:00"|"2022-09-28 23:00:00"|"32688"|"314541"|"389"|"8678"
"3341"|"14"|"13"|"5"|"4"|"0"|"2022-09-08 09:00:00"|"2022-10-03 22:00:00"|"69934"|"890877"|"207"|"3097"
"3342"|"14"|"23"|"32"|"4"|"0"|"2022-09-02 17:00:00"|"2022-09-24 23:00:00"|"11234"|"838650"|"749"|"4515"
"3343"|"5"|"23"|"22"|"19"|"1"|"2022-09-26 02:00:00"|"2022-10-08 01:00:00"|"19489"|"419056"|"326"|"4288"
"3344"|"12"|"24"|"25"|"30"|"0"|"2022-09-16 08:00:00"|"2022-09-28 21:00:00"|"58594"|"253208"|"694"|"2820"
"3346"|"15"|"34"|"9"|"13"|"1"|"2022-09-05 03:00:00"|"2022-09-20 22:00:00"|"50398"|"542548"|"961"|"1025"
"3347"|"5"|"11"|"0"|"9"|"0"|"2022-09-08 10:00:00"|"2022-10-09 09:00:00"|"97118"|"726568"|"318"|"5104"
"3350"|"3"|"15"|"6"|"8"|"0"|"2022-09-21 07:00:00"|"2022-10-10 03:00:00"|"33908"|"600835"|"285"|"244"
"3352"|"16"|"33"|"12"|"9"|"0"|"2022-09-02 00:00:00"|"2022-10-03 04:00:00"|"58458"|"904625"|"186"|"9425"
"3353"|"13"|"0"|"2"|"10"|"0"|"2022-10-08 00:00:00"|"2022-10-10 22:00:00"|"1"|"785951"|"133"|"4908"
"3354"|"1"|"17"|"7"|"9"|"0"|"2022-09-28 17:00:00"|"2022-10-01 00:00:00"|"80639"|"787578"|"57"|"4763"
"3356"|"1"|"18"|"30"|"9"|"1"|"2022-09-06 14:00:00"|"2022-10-11 03:00:00"|"10496"|"163292"|"412"|"5871"
"3358"|"9"|"27"|"19"|"3"|"0"|"2022-09-16 14:00:00"|"2022-09-19 22:00:00"|"61140"|"449757"|"60"|"2473"
"3359"|"8"|"11"|"0"|"17"|"0"|"2022-09-06 01:00:00"|"2022-09-18 01:00:00"|"65430"|"8172"|"245"|"7618"
"3361"|"0"|"15"|"13"|"27"|"1"|"2022-09-14 01:00:00"|"2022-09-25 15:00:00"|"42933"|"643512"|"420"|"657"
"3362"|"10"|"10"|"26"|"32"|"1"|"2022-09-02 21:00:00"|"2022-09-18 16:00:00"|"12214"|"644765"|"156"|"5034"
"3363"|"0"|"17"|"20"|"6"|"1"|"2022-09-11 08:00:00"|"2022-09-22 17:00:00"|"13810"|"172592"|"55"|"5041"
"3364"|"17"|"8"|"17"|"26"|"0"|"2022-09-25 08:00:00"|"2022-10-08 13:00:00"|"42175"|"68993"|"331"|"3448"
"3371"|"16"|"17"|"3"|"7"|"0"|"2022-09-15 09:00:00"|"2022-09-22 01:00:00"|"63817"|"399356"|"69"|"2614"
"3372"|"16"|"0"|"32"|"33"|"0"|"2022-09-29 01:00:00"|"2022-10-02 16:00:00"|"95848"|"353720"|"563"|"1636"
"3373"|"10"|"9"|"26"|"12"|"0"|"2022-09-21 12:00:00"|"2022-10-09 01:00:00"|"82059"|"150924"|"108"|"9510"
"3375"|"8"|"16"|"1"|"29"|"1"|"2022-09-04 04:00:00"|"2022-10-01 20:00:00"|"28646"|"343404"|"52"|"587"
"3377"|"10"|"11"|"9"|"30"|"1"|"2022-09-22 08:00:00"|"2022-09-29 10:00:00"|"95388"|"108452"|"84"|"1746"
"3379"|"10"|"23"|"28"|"15"|"0"|"2022-09-11 14:00:00"|"2022-09-13 19:00:00"|"8983"|"999258"|"238"|"5494"
"338"|"0"|"1"|"31"|"0"|"0"|"2022-09-04 20:00:00"|"2022-10-02 12:00:00"|"35944"|"386431"|"237"|"5970"
"3380"|"4"|"9"|"22"|"2"|"0"|"2022-10-02 21:00:00"|"2022-10-06 15:00:00"|"72861"|"409282"|"396"|"6944"
"3382"|"19"|"0"|"28"|"9"|"1"|"2022-09-14 19:00:00"|"2022-10-02 20:00:00"|"40619"|"997304"|"96"|"2965"
"3383"|"9"|"10"|"12"|"21"|"0"|"2022-09-08 17:00:00"|"2022-09-22 13:00:00"|"40300"|"188337"|"248"|"4456"
"3384"|"14"|"19"|"30"|"5"|"0"|"2022-09-24 23:00:00"|"2022-10-09 13:00:00"|"55845"|"778796"|"182"|"5870"
"3385"|"11"|"31"|"15"|"0"|"0"|"2022-09-12 18:00:00"|"2022-09-25 20:00:00"|"19567"|"615033"|"435"|"9912"
"3386"|"19"|"31"|"17"|"29"|"0"|"2022-09-19 04:00:00"|"2022-10-10 04:00:00"|"95434"|"972948"|"165"|"948"
"3387"|"0"|"24"|"21"|"10"|"0"|"2022-09-16 22:00:00"|"2022-10-03 00:00:00"|"23823"|"13898"|"309"|"9201"
"3388"|"13"|"26"|"2"|"25"|"0"|"2022-09-27 15:00:00"|"2022-09-28 12:00:00"|"13263"|"721423"|"8"|"1157"
"3389"|"15"|"11"|"3"|"9"|"1"|"2022-09-22 07:00:00"|"2022-10-06 17:00:00"|"53417"|"972933"|"251"|"4039"
"339"|"1"|"33"|"22"|"9"|"1"|"2022-09-20 01:00:00"|"2022-09-29 23:00:00"|"91400"|"319662"|"182"|"1293"
"3390"|"10"|"29"|"26"|"1"|"1"|"2022-09-08 00:00:00"|"2022-10-09 06:00:00"|"23166"|"931996"|"78"|"3736"
"3392"|"11"|"0"|"29"|"0"|"0"|"2022-09-23 10:00:00"|"2022-09-26 16:00:00"|"17812"|"112690"|"127"|"9332"
"3394"|"3"|"23"|"9"|"34"|"0"|"2022-09-26 21:00:00"|"2022-09-27 16:00:00"|"69803"|"404340"|"240"|"1682"
"3395"|"12"|"13"|"17"|"9"|"1"|"2022-09-08 14:00:00"|"2022-09-10 03:00:00"|"1378"|"830262"|"68"|"2973"
"3396"|"0"|"9"|"2"|"9"|"0"|"2022-09-06 18:00:00"|"2022-09-17 16:00:00"|"42344"|"356836"|"70"|"3840"
"3398"|"19"|"26"|"7"|"23"|"0"|"2022-09-01 12:00:00"|"2022-09-19 15:00:00"|"33134"|"295872"|"373"|"8567"
"34"|"12"|"31"|"23"|"32"|"1"|"2022-10-08 19:00:00"|"2022-10-09 16:00:00"|"45772"|"539133"|"216"|"5391"
"340"|"20"|"16"|"0"|"13"|"0"|"2022-10-05 00:00:00"|"2022-10-08 03:00:00"|"45982"|"197336"|"12"|"5731"
"3404"|"13"|"3"|"17"|"16"|"1"|"2022-09-22 23:00:00"|"2022-10-01 13:00:00"|"21103"|"938499"|"630"|"1367"
"3405"|"10"|"2"|"25"|"25"|"0"|"2022-09-15 04:00:00"|"2022-09-22 08:00:00"|"93274"|"534160"|"383"|"1980"
"3407"|"4"|"4"|"20"|"29"|"0"|"2022-09-01 15:00:00"|"2022-09-10 17:00:00"|"99033"|"478896"|"347"|"4726"
"3409"|"9"|"19"|"21"|"28"|"1"|"2022-09-01 18:00:00"|"2022-09-05 11:00:00"|"45976"|"189679"|"121"|"3752"
"341"|"4"|"9"|"19"|"26"|"0"|"2022-09-24 19:00:00"|"2022-10-09 06:00:00"|"36116"|"808073"|"248"|"2279"
"3410"|"3"|"4"|"7"|"12"|"1"|"2022-09-11 05:00:00"|"2022-09-27 18:00:00"|"64116"|"66029"|"18"|"3073"
"3412"|"2"|"10"|"21"|"1"|"0"|"2022-09-26 17:00:00"|"2022-09-29 11:00:00"|"52118"|"657321"|"437"|"9466"
"3414"|"16"|"22"|"22"|"27"|"1"|"2022-09-13 17:00:00"|"2022-10-07 18:00:00"|"96327"|"93813"|"205"|"5513"
"3415"|"0"|"12"|"5"|"27"|"1"|"2022-09-02 07:00:00"|"2022-09-24 08:00:00"|"96851"|"718363"|"94"|"8716"
"3416"|"9"|"30"|"16"|"25"|"0"|"2022-09-14 04:00:00"|"2022-09-27 13:00:00"|"48234"|"481707"|"44"|"1711"
"3418"|"18"|"2"|"21"|"19"|"1"|"2022-09-01 22:00:00"|"2022-09-19 08:00:00"|"64995"|"523884"|"4"|"4056"
"342"|"18"|"8"|"19"|"4"|"0"|"2022-09-05 23:00:00"|"2022-10-09 08:00:00"|"95553"|"937447"|"353"|"8052"
"3421"|"10"|"4"|"23"|"28"|"0"|"2022-09-04 22:00:00"|"2022-09-17 20:00:00"|"51988"|"499485"|"320"|"3952"
"3424"|"18"|"15"|"8"|"24"|"1"|"2022-09-11 10:00:00"|"2022-09-30 14:00:00"|"82965"|"662399"|"289"|"6456"
"3427"|"13"|"9"|"30"|"9"|"0"|"2022-09-07 00:00:00"|"2022-10-02 15:00:00"|"1443"|"183004"|"173"|"8438"
"3428"|"14"|"34"|"2"|"19"|"0"|"2022-09-04 19:00:00"|"2022-09-15 12:00:00"|"7666"|"514890"|"232"|"3844"
"3429"|"10"|"11"|"10"|"9"|"0"|"2022-09-05 22:00:00"|"2022-09-12 07:00:00"|"72802"|"10279"|"0"|"3132"
"343"|"9"|"10"|"24"|"14"|"0"|"2022-09-08 05:00:00"|"2022-09-17 18:00:00"|"19415"|"798654"|"183"|"4456"
"3430"|"9"|"21"|"25"|"9"|"1"|"2022-09-02 12:00:00"|"2022-09-08 07:00:00"|"29670"|"427707"|"417"|"3212"
"3431"|"11"|"33"|"29"|"1"|"1"|"2022-09-10 18:00:00"|"2022-09-27 18:00:00"|"97014"|"706089"|"120"|"1194"
"3432"|"11"|"33"|"16"|"30"|"1"|"2022-09-07 00:00:00"|"2022-10-05 19:00:00"|"5675"|"430624"|"236"|"5747"
"3433"|"19"|"20"|"11"|"9"|"1"|"2022-09-08 12:00:00"|"2022-09-27 18:00:00"|"30789"|"199085"|"167"|"944"
"3435"|"3"|"3"|"5"|"23"|"0"|"2022-09-04 14:00:00"|"2022-10-01 19:00:00"|"10539"|"708751"|"235"|"2966"
"3438"|"10"|"32"|"10"|"33"|"0"|"2022-09-23 16:00:00"|"2022-09-28 17:00:00"|"6358"|"180351"|"151"|"9422"
"3439"|"0"|"18"|"3"|"26"|"1"|"2022-09-12 01:00:00"|"2022-10-02 02:00:00"|"20944"|"924109"|"59"|"3564"
